pathway_id	pathway_name	sample_id	condition	abundance_rna	abundance_dna	log2fc	p_value	padj	direction
PWY-5981	CDP-diacylglycerol biosynthesis III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	504.11011327385006	-4.9986216456859935	0.17044539550651058	0.5025550622312621	down
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	19.2073122093	2364.64410946454	-0.8778336174484137	0.32483396297011785	0.5025550622312621	down
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	19.929550815	2498.68549437053	-1.0723950454739013	0.2022192352229139	0.5025550622312621	down
PWY-6123	inosine-5'-phosphate biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1614.2668889970603	-4.221863509112419	0.373900966300059	0.5025550622312621	down
PWY-6124	inosine-5'-phosphate biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1605.81712317658	-4.810454733258141	0.373900966300059	0.5025550622312621	down
PWY-6125	superpathway of guanosine nucleotides de novo biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1020.9642172565698	-0.7376432860108826	0.6129435197445791	0.7127250229588129	down
PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1800.3739728798403	-5.597959525359942	0.15754980221249934	0.5025550622312621	down
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1160.84125660685	-2.9384257182970983	0.1514731066914346	0.5025550622312621	down
PWY-6151	S-adenosyl-L-methionine salvage I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	24.207385967199997	1487.09970216053	-1.233413893809167	0.31624505016691423	0.5025550622312621	down
PWY-6160	3-dehydroquinate biosynthesis II (archaea)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	499.39176105463	-3.174276892419064	0.373900966300059	0.5025550622312621	down
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	26.3552855837	2408.0940238747103	-1.2102809855941405	0.11198368294334743	0.5025550622312621	down
PWY-6165	chorismate biosynthesis II (archaea)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	982.65950792603	-3.9369679165499485	0.373900966300059	0.5025550622312621	down
PWY-6168	flavin biosynthesis III (fungi)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	779.2373818147901	-0.9481946582119829	0.6458680529989493	0.7341376939474497	down
PWY-6174	mevalonate pathway II (haloarchaea)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1367.3311432626401	-0.2168791128180117	0.8925195695288348	0.9144174614462812	ns
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	19.929550815	2498.68549437053	-1.0723950454739013	0.2022192352229139	0.5025550622312621	down
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	349.95118755063	-4.024380474922274	0.3103836133797264	0.5025550622312621	down
PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	679.7146048057	-1.6840910424145834	0.1951976220655339	0.5025550622312621	down
PWY-6293	superpathway of L-cysteine biosynthesis (fungi)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	220.31451186965	1.6425950709312327	0.373900966300059	0.5025550622312621	up
PWY-6305	superpathway of putrescine biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	7.9912645448	1089.62740559653	-1.4880968631073916	0.18136486076511377	0.5025550622312621	down
PWY-6313	serotonin degradation	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	563.02826244495	-3.0393610030787848	0.373900966300059	0.5025550622312621	down
PWY-6317	D-galactose degradation I (Leloir pathway)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	506.44114525136	-3.0433267630770633	0.373900966300059	0.5025550622312621	down
PWY-6328	L-lysine degradation X	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	17.10967302529	-1.8142820647488798	0.373900966300059	0.5025550622312621	down
PWY-6353	purine nucleotides degradation II (aerobic)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	354.64486118989004	-3.581581467030149	0.373900966300059	0.5025550622312621	down
PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	30.253566264390003	-2.8932926414734115	0.23129582962937084	0.5025550622312621	down
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	589.18918737668	-3.942397348961464	0.2570211469695668	0.5025550622312621	down
PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	496.41227500638007	-3.472947569084878	0.373900966300059	0.5025550622312621	down
PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	539.77615776483	-3.844558141349719	0.26079244666811774	0.5025550622312621	down
PWY-6435	4-hydroxybenzoate biosynthesis III (plants)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	9.5688697447	115.22742636019	2.312804192951851	0.17816654710430574	0.5025550622312621	up
PWY-6519	8-amino-7-oxononanoate biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	422.05664532745004	-4.18098772417289	0.309621145217348	0.5025550622312621	down
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	87.76450185700001	822.54335643513	0.41871397891256784	0.27767050324003295	0.5025550622312621	ns
PWY-6549	L-glutamine biosynthesis III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	67.27413062560001	1495.04475843802	-0.43056607904399113	0.6535785085843795	0.7341376939474497	ns
PWY-6596	adenosine nucleotides degradation I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	197.66998013277998	-1.3646055347022734	0.373900966300059	0.5025550622312621	down
PWY-6606	guanosine nucleotides degradation II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	377.92123195036	-1.2899139130967976	0.3739009663000589	0.5025550622312621	down
PWY-6607	guanosine nucleotides degradation I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	189.3892841524	-1.2899139130967976	0.3739009663000589	0.5025550622312621	down
PWY-6609	adenine and adenosine salvage III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1901.9718479940598	-2.2926064811486646	0.19764740129039424	0.5025550622312621	down
PWY-6628	superpathway of L-phenylalanine biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	14.3916695036	1496.4792458308	-1.7080832233279124	0.17201594864513695	0.5025550622312621	down
PWY-6629	superpathway of L-tryptophan biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1593.5975458445498	-3.585318215544165	0.13748110473623137	0.5025550622312621	down
PWY-6630	superpathway of L-tyrosine biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1399.22857335359	-1.5992449907589208	0.3230477302892509	0.5025550622312621	down
PWY-6692	Fe(II) oxidation	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	11.43231788466	-1.7605551084981823	0.31839058224474004	0.5025550622312621	down
PWY-6700	queuosine biosynthesis I (de novo)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	136.73547890116998	-2.7025562730428163	0.17788596882182536	0.5025550622312621	down
PWY-6703	preQ0 biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	9.3731884926	986.54837527857	-1.488070582557165	0.26801437639865766	0.5025550622312621	down
PWY-6731	starch degradation III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	239.37913195097	-3.293554284737904	0.21646977721478014	0.5025550622312621	down
PWY-6749	CMP-legionaminate biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	37.85705246194	-2.992053986800704	0.373900966300059	0.5025550622312621	down
PWY-6823	molybdopterin biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	78.51954730050001	1237.3804787774702	-0.3778515050108658	0.3774652460871151	0.5046326819346459	ns
PWY-6859	all-trans-farnesol biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	14.1010961502	1928.40390961968	0.1106778575943832	0.922781804305623	0.9302235930500231	ns
PWY-6897	thiamine diphosphate salvage II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1853.30745360614	-2.1832888063762663	0.3330487309469954	0.5025550622312621	down
PWY-6901	superpathway of glucose and xylose degradation	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	609.6945345806	-3.6075120028256564	0.373900966300059	0.5025550622312621	down
PWY-6920	6-gingerol analog biosynthesis (engineered)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	7.699630953	89.95675436716999	2.051806947366056	0.17793453694358505	0.5025550622312621	up
PWY-6922	L-N&delta;-acetylornithine biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	565.84135588387	-2.274341560336191	0.373900966300059	0.5025550622312621	down
PWY-6936	seleno-amino acid biosynthesis (plants)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1255.08390137314	-0.7740047977014861	0.45839958191009467	0.5739298551040248	down
PWY-6948	sitosterol degradation to androstenedione	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	5.0491261733399995	-0.20827238687676158	0.8895544037501629	0.9144174614462812	ns
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	72.5132907822	1866.8524949990904	-0.07397038833646141	0.9032489786025297	0.9179359538643594	ns
PWY-7013	(S)-propane-1,2-diol degradation	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	70.45210150302	-0.35382316907319483	0.734957470690719	0.7885809771359646	ns
PWY-702	L-methionine biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	23.7406442411	2076.6143180279496	-0.17659274159178134	0.8408928614713861	0.8686909725944072	ns
PWY-7094	fatty acid salvage	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1513.0405523855302	0.4920113053143343	0.6741327289637737	0.745722045313909	ns
PWY-7111	pyruvate fermentation to isobutanol (engineered)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	87.3449366743	2799.29358919981	-0.2153481073394652	0.7292106239053189	0.7857873102428005	ns
PWY-7117	C4 photosynthetic carbon assimilation cycle, PEPCK type	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1549.6705743037703	-2.843116007170892	0.373900966300059	0.5025550622312621	down
PWY-7124	ethene biosynthesis V (engineered)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	27.17732938021	-3.6835964879139422	0.18486573120655764	0.5025550622312621	down
PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	300.74557151704005	-4.239503758807331	0.21063990724937245	0.5025550622312621	down
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	87.76450185700001	1407.8352277544698	0.3833849485453247	0.3343899401928752	0.5025550622312621	ns
PWY-7185	UTP and CTP dephosphorylation I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	69.5218332172	570.66775690797	0.22876810648612378	0.6266074342315168	0.7252400859161073	ns
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	927.6597834339	-3.058420988716201	0.373900966300059	0.5025550622312621	down
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	13.8280791074	657.27626125103	-0.3505737746435399	0.6594069758333287	0.7341376939474497	ns
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	886.8754318507201	-2.414834980724829	0.2695682465508263	0.5025550622312621	down
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	94.02188485239999	741.0578693004001	0.48338754311172943	0.20457524667712806	0.5025550622312621	ns
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	14.996645163299998	1652.7557061859702	-1.1232462970148027	0.3525821846972316	0.5025550622312621	down
PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	16.8848737232	627.88712663687	-1.6683297705978308	0.19726774744837983	0.5025550622312621	down
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	80.6113307805	1359.9381015780298	0.2788915489599125	0.445671200156328	0.5713733335337539	ns
PWY-7221	guanosine ribonucleotides de novo biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	92.0117696475	1828.1224737335203	-0.08448459185594867	0.7598968307383666	0.8026425469652402	ns
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	80.6113307805	1359.9381015780298	0.2788915489599125	0.445671200156328	0.5713733335337539	ns
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	92.26919598709999	1722.61178961841	0.10309558357469097	0.7609051345230476	0.8026425469652402	ns
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	2017.5655571571801	-5.665935262600135	0.18447481629407683	0.5025550622312621	down
PWY-7234	inosine-5'-phosphate biosynthesis III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1594.20705440624	-3.9446138424551274	0.373900966300059	0.5025550622312621	down
PWY-7237	myo-, chiro- and scyllo-inositol degradation	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1935.4949243503002	1.935506767838604	0.373900966300059	0.5025550622312621	up
PWY-7238	sucrose biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	399.71157136454997	-4.001695034476769	0.23902143327765127	0.5025550622312621	down
PWY-724	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1220.22727226358	-3.5590325094659243	0.19768092861436098	0.5025550622312621	down
PWY-7254	TCA cycle VII (acetate-producers)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	670.34839473698	-3.547923937455754	0.22460838282966308	0.5025550622312621	down
PWY-7279	aerobic respiration II (cytochrome c) (yeast)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	11.602735003389999	-1.625679080489437	0.33884977846933484	0.5025550622312621	down
PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	899.5241196916501	-2.6827893314855853	0.2892530236543306	0.5025550622312621	down
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	343.03723318065	-1.3618203753154563	0.26775355694011443	0.5025550622312621	down
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	222.98880126882995	-4.082281422942812	0.16785101901911992	0.5025550622312621	down
PWY-7340	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	9.0548802534	497.75960977203994	-0.8487146179855832	0.6607239245527047	0.7341376939474497	down
PWY-7347	sucrose biosynthesis III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	0.9782304096300001	-2.48179196035502	0.373900966300059	0.5025550622312621	down
PWY-7356	thiamine diphosphate salvage IV (yeast)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	6.364785154500001	1350.0427271826998	-1.7505442098388997	0.41127245648086463	0.5411479690537693	down
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	8.999442139	1850.29289178084	-1.204057924890396	0.4904810901184427	0.6018862204236534	down
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	24.5372168238	471.39903106962004	-2.0075587380634436	0.12136468597418107	0.5025550622312621	down
PWY-7384	anaerobic energy metabolism (invertebrates, mitochondrial)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	687.6364431363901	-3.0406739244997825	0.1781573071782333	0.5025550622312621	down
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1828.3591661447201	-4.458122579762445	0.1643973600603527	0.5025550622312621	down
PWY-7431	aromatic biogenic amine degradation (bacteria)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	409.29763916209004	-2.6277306559979783	0.373900966300059	0.5025550622312621	down
PWY-7436	vitamin E biosynthesis (tocotrienols)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	51.72369235005	-2.698504548015265	0.373900966300059	0.5025550622312621	down
PWY-7511	protein ubiquitination	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	1.6311874537799997	-3.0978523426914886	0.08878492775174501	0.5025550622312621	down
PWY-7560	methylerythritol phosphate pathway II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	537.43382514631	-2.6747109623099545	0.2599033832272092	0.5025550622312621	down
PWY-7664	oleate biosynthesis IV (anaerobic)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	336.01737448149004	-4.039156728085571	0.3129590735260318	0.5025550622312621	down
PWY-7731	superpathway of photosynthetic hydrogen production	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	9.601438810800001	235.13695774056	-2.68636261319892	0.07769453181569445	0.5025550622312621	down
PWY-7761	NAD salvage pathway II (PNC IV cycle)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	333.66324166751	-1.939228559910833	0.373900966300059	0.5025550622312621	down
PWY-7790	UMP biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	8.8722484615	2036.3984789792398	-2.329156582166959	0.30174092157757865	0.5025550622312621	down
PWY-7791	UMP biosynthesis III	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	8.8722484615	2036.3984789792398	-2.329156582166959	0.30174092157757865	0.5025550622312621	down
PWY-7854	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	45.57301244936	-2.6314964233639464	0.373900966300059	0.5025550622312621	down
PWY-7897	flavonoid di-C-glucosylation	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	6.837469092899999	90.33518563905001	1.9013038011597345	0.17780781858829472	0.5025550622312621	up
PWY-7902	glucosylglycerol biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	5.2738793883	136.31260630329	-1.9178978925823114	0.4491532267565044	0.5714217832530374	down
PWY-7991	toxoflavin biosynthesis	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	761.8891580702	-1.5167597839871854	0.3435087267439395	0.5025550622312621	down
PWY-8004	Entner-Doudoroff pathway I	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	673.6327812390601	-3.9721861570935335	0.13457576261828097	0.5025550622312621	down
PWY-8011	L-serine biosynthesis II	AD_S1_2017_T2_R5_RNA_paired_combined_Abundance	wet	0.0	177.62186310778	-1.0596600149888713	0.45777488734336047	0.5739298551040248	down
